Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","032","Argentina","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","1.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","032","Argentina","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","13.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","10.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","16.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","36.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","31.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","42.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","5.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","1.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","2.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","16.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","5.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","7.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","032","Argentina","6125","Value","21032","Political stability and absence of violence/terrorism (index)","2021","2021","Index","-0.11","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","032","Argentina","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/pc/d","11","E","Estimated value",""
"FS","Suite of Food Security Indicators","032","Argentina","6121","Value","21025","Percentage of children under 5 years of age who are stunted (modelled estimates) (percent)","2021","2021","%","9.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","032","Argentina","6132","Value","210250","Number of children under 5 years of age who are stunted (modeled estimates) (million)","2021","2021","million No","0.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","032","Argentina","6121","Value","21041","Percentage of children under 5 years of age who are overweight (modelled estimates) (percent)","2021","2021","%","12.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","032","Argentina","6132","Value","210410","Number of children under 5 years of age who are overweight (modeled estimates) (million)","2021","2021","million No","0.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","032","Argentina","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2021","2021","kcal/pc/d","1878","E","Estimated value",""
"FS","Suite of Food Security Indicators","032","Argentina","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2021","2021","kcal/pc/d","2436","E","Estimated value",""
"FS","Suite of Food Security Indicators","032","Argentina","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.28","E","Estimated value",""
"FS","Suite of Food Security Indicators","032","Argentina","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","2.49","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","144","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6126","Value","22013","Gross domestic product per capita, PPP, (constant 2017 international $)","2021","2021","I$","14193.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","051","Armenia","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","<0.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","7.1","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","6.5","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","7.8","A","Official figure","Official estimate"
"FS","Suite of Food Security Indicators","051","Armenia","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
