Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","807","North Macedonia","5110","Area","6600","Country area","2021","2021","1000 ha","2571","I","Imputed value"
"RL","Land Use","807","North Macedonia","5110","Area","6601","Land area","2021","2021","1000 ha","2522","I","Imputed value"
"RL","Land Use","807","North Macedonia","5110","Area","6602","Agriculture","2021","2021","1000 ha","1260","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6610","Agricultural land","2021","2021","1000 ha","1260","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6620","Cropland","2021","2021","1000 ha","458","A","Official figure"
"RL","Land Use","807","North Macedonia","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.2177","E","Estimated value"
"RL","Land Use","807","North Macedonia","5110","Area","6621","Arable land","2021","2021","1000 ha","417","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6630","Temporary crops","2021","2021","1000 ha","278","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","139","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6650","Permanent crops","2021","2021","1000 ha","41","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","802","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6656","Perm. meadows & pastures - Cultivated","2021","2021","1000 ha","59","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2021","2021","1000 ha","743","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6646","Forest land","2021","2021","1000 ha","1001.49","I","Imputed value"
"RL","Land Use","807","North Macedonia","5110","Area","6670","Other land","2021","2021","1000 ha","260.51","I","Imputed value"
"RL","Land Use","807","North Macedonia","5110","Area","6680","Inland waters","2021","2021","1000 ha","49","I","Imputed value"
"RL","Land Use","807","North Macedonia","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","128","I","Imputed value"
"RL","Land Use","807","North Macedonia","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","7.79","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","5.91","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","7.79","A","Official figure"
"RL","Land Use","807","North Macedonia","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","5.91","A","Official figure"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6600","Country area","2021","2021","1000 ha","46","A","Official figure"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6601","Land area","2021","2021","1000 ha","46","A","Official figure"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6602","Agriculture","2021","2021","1000 ha","0.54","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6610","Agricultural land","2021","2021","1000 ha","0.54","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6620","Cropland","2021","2021","1000 ha","0.17","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0034","E","Estimated value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6621","Arable land","2021","2021","1000 ha","0.08","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6630","Temporary crops","2021","2021","1000 ha","0.0623","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","0.0088","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0.0089","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6650","Permanent crops","2021","2021","1000 ha","0.09","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","0.37","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6646","Forest land","2021","2021","1000 ha","24.36","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","24.36","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6716","Planted Forest","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6670","Other land","2021","2021","1000 ha","21.1","I","Imputed value"
"RL","Land Use","580","Northern Mariana Islands","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","0.32","I","Imputed value"
"RL","Land Use","578","Norway","5110","Area","6600","Country area","2021","2021","1000 ha","62450","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6601","Land area","2021","2021","1000 ha","36427","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6602","Agriculture","2021","2021","1000 ha","985","I","Imputed value"
"RL","Land Use","578","Norway","5110","Area","6610","Agricultural land","2021","2021","1000 ha","985","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6620","Cropland","2021","2021","1000 ha","807","A","Official figure"
"RL","Land Use","578","Norway","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.1494","E","Estimated value"
"RL","Land Use","578","Norway","5110","Area","6621","Arable land","2021","2021","1000 ha","804","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6630","Temporary crops","2021","2021","1000 ha","325","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","478","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","1","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6650","Permanent crops","2021","2021","1000 ha","3","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","177","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6656","Perm. meadows & pastures - Cultivated","2021","2021","1000 ha","21","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2021","2021","1000 ha","156","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6646","Forest land","2021","2021","1000 ha","12187.8","I","Imputed value"
"RL","Land Use","578","Norway","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","12079.8","I","Imputed value"
"RL","Land Use","578","Norway","5110","Area","6716","Planted Forest","2021","2021","1000 ha","108","I","Imputed value"
"RL","Land Use","578","Norway","5110","Area","6670","Other land","2021","2021","1000 ha","23254.2","I","Imputed value"
"RL","Land Use","578","Norway","5110","Area","6680","Inland waters","2021","2021","1000 ha","2022","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6773","Coastal waters","2021","2021","1000 ha","24001","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6643","Exclusive Economic Zone (EEZ)","2021","2021","1000 ha","78764","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6690","Land area equipped for irrigation","2021","2021","1000 ha","85.32","I","Imputed value"
"RL","Land Use","578","Norway","5110","Area","6671","Agriculture area under organic agric.","2021","2021","1000 ha","44.93","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6672","Agriculture area certified organic","2021","2021","1000 ha","41.86","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6668","Cropland area under organic agric.","2021","2021","1000 ha","36.41","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6669","Cropland area certified organic","2021","2021","1000 ha","33.84","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2021","2021","1000 ha","8.5","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6682","Perm. meadows & pastures area certified organic","2021","2021","1000 ha","8.02","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6774","Cropland area under protective cover","2021","2021","1000 ha","0.181","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6641","Coastal waters used for aquac. or holding facilities","2021","2021","1000 ha","13.477","A","Official figure"
"RL","Land Use","578","Norway","5110","Area","6644","EEZ used for aquac. or holding facilities","2021","2021","1000 ha","0","A","Official figure"
"RL","Land Use","512","Oman","5110","Area","6600","Country area","2021","2021","1000 ha","30950","A","Official figure"
"RL","Land Use","512","Oman","5110","Area","6601","Land area","2021","2021","1000 ha","30950","I","Imputed value"
"RL","Land Use","512","Oman","5110","Area","6602","Agriculture","2021","2021","1000 ha","1466.22","I","Imputed value"
"RL","Land Use","512","Oman","5110","Area","6610","Agricultural land","2021","2021","1000 ha","1466.22","I","Imputed value"
"RL","Land Use","512","Oman","5110","Area","6620","Cropland","2021","2021","1000 ha","116.22","A","Official figure"
"RL","Land Use","512","Oman","7277","Area per capita","6620","Cropland","2021","2021","ha/pc","0.0257","E","Estimated value"
"RL","Land Use","512","Oman","5110","Area","6621","Arable land","2021","2021","1000 ha","82.61","I","Imputed value"
"RL","Land Use","512","Oman","5110","Area","6630","Temporary crops","2021","2021","1000 ha","36.08","A","Official figure"
"RL","Land Use","512","Oman","5110","Area","6633","Temporary meadows and pastures","2021","2021","1000 ha","46.53","A","Official figure"
"RL","Land Use","512","Oman","5110","Area","6640","Temporary fallow","2021","2021","1000 ha","0","I","Imputed value"
"RL","Land Use","512","Oman","5110","Area","6650","Permanent crops","2021","2021","1000 ha","33.6","A","Official figure"
"RL","Land Use","512","Oman","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","1351","I","Imputed value"
"RL","Land Use","512","Oman","5110","Area","6656","Perm. meadows & pastures - Cultivated","2021","2021","1000 ha","1","I","Imputed value"
"RL","Land Use","512","Oman","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2021","2021","1000 ha","1350","A","Official figure"
